OrderDate,Year,Month,Region,Category,SubCategory,Segment,Quantity,Discount,Sales,Profit,Margin
2023-11-17,2023,11,Europe,Furniture,Furnishings,Home Office,4,0.0,2099.96,115.68,0.055086763557401094
2021-05-26,2021,5,North America,Office Supplies,Storage,Consumer,2,0.1,110.23,9.52,0.08636487344643018
2023-06-03,2023,6,Europe,Technology,Copiers,Consumer,1,0.3,517.51,-29.06,-0.056153504280110525
2024-11-21,2024,11,North America,Furniture,Tables,Home Office,1,0.0,417.72,62.28,0.14909508761850043
2023-09-03,2023,9,North America,Technology,Phones,Corporate,4,0.1,1630.09,231.78,0.14218846812139208
2024-06-17,2024,6,Middle East & Africa,Technology,Phones,Home Office,2,0.4,1410.61,17.47,0.012384712996505058
2024-06-13,2024,6,Europe,Furniture,Tables,Consumer,3,0.2,1090.53,-41.83,-0.0383574958964907
2024-03-09,2024,3,North America,Furniture,Chairs,Corporate,2,0.4,1028.33,-230.12,-0.22378030398801943
2021-01-24,2021,1,North America,Furniture,Furnishings,Home Office,2,0.0,437.94,53.83,0.1229163812394392
2021-09-23,2021,9,North America,Office Supplies,Art,Consumer,4,0.1,660.82,36.67,0.055491661874640594
2022-05-28,2022,5,Asia Pacific,Furniture,Tables,Consumer,2,0.15,971.26,15.33,0.015783621275456624
2022-02-04,2022,2,Europe,Office Supplies,Paper,Home Office,1,0.2,38.09,2.15,0.05644526122341821
2021-01-24,2021,1,Europe,Furniture,Bookcases,Consumer,2,0.1,470.73,7.84,0.016654982686465702
2021-05-13,2021,5,North America,Office Supplies,Storage,Consumer,3,0.3,124.97,-14.57,-0.11658798111546771
2022-12-22,2022,12,North America,Office Supplies,Binders,Home Office,2,0.0,97.25,19.23,0.19773778920308482
2023-06-22,2023,6,Europe,Technology,Accessories,Consumer,4,0.0,1856.69,584.28,0.31468904340519954
2024-08-06,2024,8,Europe,Office Supplies,Binders,Consumer,1,0.1,73.96,8.33,0.11262844780962683
2021-08-14,2021,8,Latin America,Furniture,Bookcases,Consumer,1,0.0,386.93,41.72,0.1078231204610653
2021-10-09,2021,10,Middle East & Africa,Office Supplies,Paper,Corporate,6,0.1,360.46,3.47,0.009626588248349333
2023-10-27,2023,10,North America,Office Supplies,Art,Corporate,3,0.15,145.27,3.79,0.02608935086390858
2022-03-11,2022,3,Europe,Technology,Accessories,Corporate,3,0.3,1365.88,39.07,0.028604269774797197
2024-01-31,2024,1,Europe,Office Supplies,Binders,Consumer,1,0.0,53.08,9.77,0.18406179351921628
2022-01-10,2022,1,Asia Pacific,Office Supplies,Art,Consumer,1,0.2,77.82,-0.69,-0.008866615265998459
2021-06-30,2021,6,Europe,Technology,Copiers,Corporate,1,0.0,413.67,135.61,0.3278216936205188
2022-01-04,2022,1,North America,Furniture,Tables,Home Office,8,0.5,1436.65,-590.46,-0.41099780739915776
2022-06-04,2022,6,Latin America,Office Supplies,Paper,Corporate,7,0.1,474.19,49.33,0.10403003015668824
2024-03-06,2024,3,Europe,Technology,Laptops,Consumer,4,0.0,1807.78,621.75,0.3439301242407815
2021-11-04,2021,11,Asia Pacific,Technology,Laptops,Consumer,1,0.0,524.68,118.42,0.2256994739650835
2023-08-18,2023,8,Europe,Technology,Copiers,Corporate,1,0.2,238.34,18.85,0.07908869681966939
2024-06-17,2024,6,Europe,Office Supplies,Storage,Consumer,2,0.0,152.51,23.42,0.15356370074093503
2024-03-30,2024,3,North America,Technology,Laptops,Corporate,3,0.0,1000.98,301.45,0.30115486822913545
2023-03-06,2023,3,Asia Pacific,Technology,Accessories,Consumer,5,0.4,1745.14,-130.0,-0.07449259085230985
2021-03-24,2021,3,Asia Pacific,Office Supplies,Storage,Consumer,3,0.1,147.1,7.5,0.05098572399728076
2024-06-13,2024,6,Asia Pacific,Technology,Phones,Consumer,3,0.5,1412.54,-181.88,-0.12876095544196978
2021-01-07,2021,1,Asia Pacific,Technology,Accessories,Home Office,1,0.1,555.28,101.7,0.18315084281803776
2024-05-17,2024,5,North America,Technology,Copiers,Consumer,3,0.0,800.88,216.81,0.2707147138148037
2021-01-14,2021,1,Asia Pacific,Furniture,Bookcases,Corporate,1,0.1,165.97,-3.16,-0.01903958546725312
2023-08-13,2023,8,North America,Technology,Accessories,Consumer,1,0.1,366.89,95.39,0.259996184142386
2023-10-18,2023,10,Europe,Technology,Copiers,Corporate,2,0.2,1366.79,182.52,0.13353916841650876
2021-11-10,2021,11,Asia Pacific,Technology,Copiers,Corporate,4,0.5,2304.32,-508.84,-0.22082002499652822
2023-03-07,2023,3,North America,Furniture,Bookcases,Consumer,4,0.0,1029.99,105.88,0.10279711453509256
2022-04-12,2022,4,North America,Office Supplies,Paper,Corporate,1,0.1,109.51,7.9,0.07213953063647155
2024-03-29,2024,3,Latin America,Technology,Accessories,Consumer,4,0.1,1875.53,350.2,0.186720553656833
2023-07-04,2023,7,Europe,Furniture,Tables,Home Office,4,0.2,1262.22,-138.98,-0.11010758821758487
2024-06-14,2024,6,Latin America,Office Supplies,Binders,Consumer,1,0.2,99.6,-2.33,-0.023393574297188757
2021-06-26,2021,6,North America,Technology,Laptops,Consumer,3,0.1,1039.46,231.04,0.2222692551901949
2022-01-27,2022,1,Europe,Office Supplies,Paper,Home Office,1,0.0,61.66,10.48,0.16996432046707755
2022-06-30,2022,6,Europe,Furniture,Bookcases,Consumer,3,0.3,1749.3,-194.95,-0.11144457783113244
2022-09-25,2022,9,Europe,Technology,Phones,Consumer,3,0.0,1159.36,344.19,0.2968793127242617
2023-09-03,2023,9,North America,Technology,Accessories,Home Office,7,0.0,2703.59,1049.38,0.3881431725964366
2023-03-16,2023,3,North America,Office Supplies,Storage,Consumer,2,0.0,110.63,35.55,0.32134140829793
2021-02-03,2021,2,North America,Office Supplies,Binders,Consumer,7,0.3,351.04,-28.54,-0.08130127620783956
2023-12-16,2023,12,North America,Office Supplies,Paper,Consumer,1,0.0,114.35,22.81,0.1994752951464801
2024-03-27,2024,3,Asia Pacific,Office Supplies,Binders,Consumer,1,0.3,101.85,-8.14,-0.07992145311732941
2024-11-27,2024,11,North America,Technology,Accessories,Corporate,2,0.1,740.73,137.18,0.1851956853374374
2023-04-08,2023,4,North America,Office Supplies,Paper,Corporate,5,0.15,488.69,29.72,0.060815650003069426
2023-02-12,2023,2,Europe,Technology,Accessories,Corporate,1,0.3,160.2,-0.84,-0.0052434456928838954
2023-05-20,2023,5,Latin America,Office Supplies,Storage,Corporate,5,0.1,423.37,55.67,0.13149254788955286
2023-11-29,2023,11,North America,Office Supplies,Binders,Consumer,1,0.15,143.77,15.45,0.10746330945259788
2024-03-17,2024,3,Europe,Office Supplies,Binders,Home Office,4,0.15,221.01,14.1,0.0637980181892222
2024-11-25,2024,11,Latin America,Furniture,Chairs,Consumer,1,0.0,514.99,79.86,0.15507097225188837
2023-01-09,2023,1,Asia Pacific,Office Supplies,Binders,Home Office,1,0.3,76.0,-7.94,-0.10447368421052632
2024-09-03,2024,9,Latin America,Office Supplies,Storage,Corporate,3,0.1,216.58,31.46,0.1452581032412965
2022-11-22,2022,11,Asia Pacific,Office Supplies,Storage,Consumer,3,0.1,482.39,88.32,0.1830883724786998
2024-02-18,2024,2,North America,Furniture,Furnishings,Consumer,4,0.3,1364.75,-171.68,-0.1257959333211211
2024-11-22,2024,11,North America,Office Supplies,Paper,Consumer,5,0.3,641.18,-10.76,-0.01678155900059266
2024-02-10,2024,2,Asia Pacific,Furniture,Tables,Consumer,1,0.1,177.63,2.38,0.013398637617519563
2021-08-31,2021,8,Europe,Office Supplies,Art,Consumer,2,0.3,154.88,-6.4,-0.04132231404958678
2024-07-01,2024,7,Europe,Office Supplies,Art,Consumer,1,0.2,88.26,-2.85,-0.032290958531611146
2022-04-25,2022,4,Latin America,Technology,Accessories,Consumer,3,0.15,1301.44,240.13,0.1845110031964593
2021-09-22,2021,9,Europe,Office Supplies,Paper,Consumer,4,0.15,199.39,3.76,0.018857515422037213
2021-01-26,2021,1,Asia Pacific,Office Supplies,Paper,Corporate,5,0.2,209.31,-16.32,-0.07797047441593809
2024-04-14,2024,4,Latin America,Technology,Accessories,Corporate,2,0.0,1211.46,365.34,0.3015700064385122
2022-10-04,2022,10,Europe,Office Supplies,Binders,Consumer,2,0.3,93.21,-1.13,-0.012123162750777813
2023-03-26,2023,3,Middle East & Africa,Office Supplies,Storage,Corporate,1,0.1,66.73,3.34,0.050052450172336276
2023-11-04,2023,11,Latin America,Office Supplies,Binders,Consumer,3,0.2,241.62,0.42,0.0017382666997765085
2021-06-12,2021,6,North America,Office Supplies,Paper,Home Office,1,0.0,57.21,9.96,0.1740954378605139
2022-06-28,2022,6,Asia Pacific,Office Supplies,Paper,Home Office,1,0.2,45.54,1.89,0.04150197628458498
2024-08-12,2024,8,North America,Furniture,Tables,Consumer,2,0.2,826.46,-105.49,-0.12764078116303268
2023-09-11,2023,9,Europe,Office Supplies,Binders,Consumer,4,0.1,268.61,42.55,0.1584081009642232
2022-11-20,2022,11,Asia Pacific,Office Supplies,Paper,Consumer,2,0.0,208.34,41.82,0.2007295766535471
2023-03-28,2023,3,Asia Pacific,Office Supplies,Binders,Home Office,1,0.0,56.46,8.03,0.14222458377612468
2024-11-25,2024,11,Asia Pacific,Furniture,Bookcases,Consumer,3,0.5,1305.37,-398.46,-0.30524678826692814
2023-09-24,2023,9,Latin America,Office Supplies,Art,Corporate,4,0.0,215.84,55.11,0.25532802075611566
2023-03-20,2023,3,Europe,Technology,Laptops,Corporate,2,0.15,802.44,36.61,0.04562334878620208
2024-04-25,2024,4,Europe,Office Supplies,Binders,Corporate,1,0.15,55.94,-1.33,-0.023775473721844836
2022-03-24,2022,3,Asia Pacific,Office Supplies,Art,Home Office,2,0.0,83.45,16.17,0.19376872378669863
2024-03-20,2024,3,Asia Pacific,Office Supplies,Paper,Corporate,6,0.15,328.86,23.72,0.07212795718542844
2022-08-05,2022,8,Asia Pacific,Technology,Laptops,Corporate,2,0.1,869.42,231.98,0.26682155920038647
2023-11-22,2023,11,Middle East & Africa,Furniture,Chairs,Corporate,4,0.1,1738.04,-28.62,-0.01646682469908633
2023-09-10,2023,9,Latin America,Furniture,Bookcases,Consumer,5,0.0,1095.42,76.97,0.0702652863741761
2021-06-20,2021,6,Latin America,Office Supplies,Storage,Home Office,4,0.15,232.74,-2.56,-0.01099939847039615
2024-06-07,2024,6,Europe,Technology,Phones,Home Office,2,0.3,1183.49,80.56,0.06806986117330945
2021-08-10,2021,8,Europe,Office Supplies,Binders,Consumer,1,0.4,77.04,-16.16,-0.20976116303219106
2022-06-08,2022,6,Latin America,Furniture,Chairs,Consumer,4,0.0,674.93,63.66,0.09432089253700383
2021-01-11,2021,1,North America,Technology,Accessories,Consumer,3,0.3,2329.79,-16.78,-0.007202365878469734
2022-07-16,2022,7,Europe,Furniture,Tables,Consumer,2,0.0,857.75,96.11,0.11204896531623433
2024-11-03,2024,11,North America,Furniture,Tables,Corporate,3,0.3,918.17,-198.43,-0.21611466286199726
2023-01-13,2023,1,Europe,Office Supplies,Paper,Consumer,1,0.0,65.19,13.88,0.2129160914250652
2024-08-14,2024,8,Europe,Office Supplies,Art,Home Office,5,0.1,285.91,16.79,0.05872477353013185
2024-02-27,2024,2,Europe,Technology,Copiers,Consumer,2,0.2,668.25,61.81,0.09249532360643473
2021-06-23,2021,6,North America,Office Supplies,Art,Consumer,3,0.0,249.98,26.67,0.10668853508280664
2023-10-02,2023,10,Asia Pacific,Office Supplies,Art,Consumer,3,0.0,182.69,46.35,0.2537084678964366
2024-03-08,2024,3,Middle East & Africa,Office Supplies,Art,Consumer,3,0.0,297.48,39.33,0.13221056877773293
2024-12-31,2024,12,North America,Furniture,Bookcases,Corporate,1,0.1,980.93,78.47,0.07999551446076683
2023-12-11,2023,12,North America,Technology,Accessories,Home Office,4,0.0,2088.67,714.59,0.34212680796870737
2021-08-11,2021,8,North America,Office Supplies,Art,Consumer,2,0.1,122.04,10.66,0.08734841035725992
2023-04-05,2023,4,Europe,Technology,Laptops,Home Office,4,0.4,3033.19,-101.05,-0.03331476102716941
2021-04-04,2021,4,Asia Pacific,Technology,Copiers,Consumer,3,0.0,1878.76,442.75,0.23566075496604144
2023-04-16,2023,4,Europe,Office Supplies,Art,Home Office,3,0.3,228.54,-12.29,-0.05377614421983022
2023-10-10,2023,10,Latin America,Office Supplies,Paper,Consumer,1,0.0,69.11,16.78,0.24280133121111275
2024-02-16,2024,2,Asia Pacific,Office Supplies,Binders,Home Office,2,0.0,146.61,24.63,0.1679967260077757
2024-02-11,2024,2,Asia Pacific,Technology,Phones,Corporate,3,0.15,989.1,103.08,0.10421595389748256
2022-12-09,2022,12,North America,Office Supplies,Storage,Home Office,3,0.3,178.87,-9.7,-0.05422932856264325
2021-08-22,2021,8,Asia Pacific,Furniture,Furnishings,Home Office,6,0.3,1308.84,-423.85,-0.3238363741939428
2022-11-13,2022,11,North America,Furniture,Furnishings,Consumer,4,0.0,1852.14,103.27,0.0557571241914758
2021-01-11,2021,1,Asia Pacific,Office Supplies,Paper,Consumer,1,0.0,41.25,8.34,0.20218181818181818
2022-09-08,2022,9,Europe,Technology,Accessories,Corporate,2,0.2,860.43,134.93,0.15681694036702581
2022-05-20,2022,5,Asia Pacific,Office Supplies,Storage,Consumer,3,0.2,165.54,-3.13,-0.018907816841850913
2021-05-19,2021,5,North America,Furniture,Chairs,Consumer,4,0.15,858.88,57.96,0.06748323397913562
2024-01-13,2024,1,Latin America,Office Supplies,Paper,Corporate,5,0.15,253.51,13.78,0.05435683010532129
2023-05-01,2023,5,North America,Technology,Laptops,Consumer,4,0.2,1112.28,91.97,0.08268601431294278
2022-06-11,2022,6,Asia Pacific,Technology,Accessories,Consumer,3,0.2,1507.13,245.46,0.16286584435317458
2023-11-27,2023,11,North America,Furniture,Chairs,Corporate,3,0.1,1851.18,68.01,0.03673872881081256
2023-09-17,2023,9,Europe,Office Supplies,Art,Consumer,4,0.1,246.84,25.57,0.10358936963215037
2024-02-06,2024,2,North America,Office Supplies,Art,Corporate,3,0.4,283.85,-56.75,-0.1999295402501321
2024-03-04,2024,3,Asia Pacific,Office Supplies,Art,Corporate,1,0.1,82.46,3.16,0.038321610477807425
2024-05-22,2024,5,Europe,Technology,Copiers,Consumer,5,0.15,3821.51,710.7,0.18597360729135864
2022-09-01,2022,9,Europe,Technology,Phones,Corporate,1,0.0,572.05,162.56,0.2841709640765668
2024-06-05,2024,6,North America,Technology,Laptops,Consumer,4,0.0,3369.88,816.7,0.24235284342469168
2023-04-20,2023,4,Asia Pacific,Office Supplies,Paper,Corporate,4,0.15,244.87,16.97,0.06930207865397965
2021-07-03,2021,7,Europe,Technology,Laptops,Consumer,4,0.1,1434.08,304.47,0.21231033136226712
2021-12-28,2021,12,North America,Office Supplies,Paper,Consumer,1,0.3,168.93,-25.61,-0.15160125495767476
2021-12-15,2021,12,Latin America,Technology,Laptops,Consumer,2,0.2,1704.77,121.07,0.07101837784569179
2022-07-04,2022,7,Asia Pacific,Technology,Phones,Consumer,1,0.3,580.9,27.15,0.04673782062317094
2022-03-21,2022,3,Asia Pacific,Furniture,Chairs,Corporate,1,0.15,157.87,-4.77,-0.030214733641603847
2024-12-15,2024,12,Middle East & Africa,Office Supplies,Paper,Consumer,2,0.0,134.91,19.03,0.14105700096360538
2021-01-15,2021,1,North America,Technology,Phones,Consumer,2,0.2,982.7,-4.49,-0.004569044469319223
2024-02-23,2024,2,Europe,Office Supplies,Binders,Consumer,1,0.15,73.33,9.55,0.13023319241783718
2023-08-30,2023,8,Europe,Furniture,Chairs,Corporate,1,0.0,180.57,22.74,0.12593454062136566
2024-07-14,2024,7,North America,Technology,Phones,Consumer,4,0.15,2113.53,453.87,0.2147450000709713
2023-03-01,2023,3,Europe,Furniture,Chairs,Corporate,2,0.15,707.85,-44.01,-0.06217418944691672
2021-10-02,2021,10,North America,Technology,Phones,Corporate,3,0.5,1582.25,-117.71,-0.07439405909306367
2023-10-04,2023,10,Latin America,Office Supplies,Art,Home Office,2,0.15,170.39,5.63,0.033041845178707674
2021-02-15,2021,2,Europe,Office Supplies,Art,Consumer,1,0.1,46.09,5.56,0.12063354306791059
2023-01-09,2023,1,Asia Pacific,Furniture,Bookcases,Consumer,5,0.2,2109.54,-62.27,-0.029518283606852682
2021-12-07,2021,12,Europe,Technology,Copiers,Corporate,3,0.2,1704.27,178.31,0.10462544080456736
2022-04-22,2022,4,Asia Pacific,Office Supplies,Paper,Corporate,4,0.1,317.74,42.24,0.1329388808459747
2022-09-06,2022,9,Latin America,Furniture,Chairs,Corporate,6,0.0,1081.49,121.47,0.11231726599413772
2022-08-19,2022,8,Latin America,Furniture,Chairs,Corporate,3,0.1,956.99,-0.43,-0.00044932548929455896
2021-01-02,2021,1,Latin America,Furniture,Chairs,Consumer,2,0.1,600.05,-5.25,-0.00874927089409216
2022-08-24,2022,8,Asia Pacific,Technology,Phones,Consumer,1,0.3,496.76,-3.15,-0.0063410902649166595
2022-01-23,2022,1,Europe,Office Supplies,Art,Consumer,1,0.5,101.93,-16.11,-0.15804964191111545
2024-12-31,2024,12,Europe,Office Supplies,Paper,Corporate,1,0.0,208.64,42.36,0.20302914110429449
2021-03-20,2021,3,Latin America,Technology,Accessories,Consumer,2,0.1,1180.24,182.73,0.15482444248627397
2023-10-10,2023,10,Asia Pacific,Technology,Copiers,Consumer,2,0.1,708.65,105.67,0.1491145135116066
2023-09-01,2023,9,North America,Furniture,Chairs,Consumer,1,0.1,220.45,-2.58,-0.011703334089362668
2023-03-15,2023,3,Europe,Furniture,Furnishings,Home Office,2,0.5,387.93,-123.34,-0.3179439589616683
2022-09-09,2022,9,Europe,Furniture,Tables,Consumer,3,0.0,972.61,105.2,0.1081625728709349
2022-06-02,2022,6,Europe,Office Supplies,Art,Consumer,3,0.0,132.42,28.15,0.21258118109046972
2022-06-30,2022,6,North America,Technology,Laptops,Corporate,9,0.0,4175.18,1207.58,0.2892282488419661
2024-06-10,2024,6,Asia Pacific,Office Supplies,Paper,Consumer,3,0.3,359.04,-45.15,-0.12575200534759357
2022-02-21,2022,2,Europe,Office Supplies,Art,Corporate,4,0.2,135.19,2.26,0.01671721281159849
2022-02-20,2022,2,Europe,Office Supplies,Paper,Corporate,3,0.15,96.86,6.5,0.06710716498038406
2024-11-21,2024,11,Europe,Office Supplies,Paper,Consumer,2,0.0,146.12,31.21,0.21359156857377498
2024-04-22,2024,4,Europe,Office Supplies,Binders,Consumer,6,0.3,856.87,-50.08,-0.058445271744838774
2024-12-06,2024,12,Europe,Furniture,Bookcases,Home Office,3,0.4,970.37,-326.32,-0.33628409781835794
2022-06-20,2022,6,Asia Pacific,Office Supplies,Paper,Consumer,2,0.3,271.07,-31.41,-0.11587412845390489
2021-08-13,2021,8,Latin America,Technology,Phones,Consumer,4,0.5,1441.97,-207.65,-0.14400438289284798
2021-01-11,2021,1,North America,Technology,Laptops,Consumer,2,0.0,862.14,250.87,0.29098522281763983
2021-11-27,2021,11,North America,Technology,Copiers,Home Office,5,0.1,4069.36,1184.42,0.2910580533548273
2024-01-11,2024,1,North America,Office Supplies,Binders,Consumer,2,0.3,88.37,-8.88,-0.1004865904718796
2024-12-13,2024,12,North America,Office Supplies,Paper,Consumer,3,0.15,502.38,-17.91,-0.03565030455034038
2021-08-07,2021,8,North America,Technology,Phones,Consumer,2,0.15,1855.59,334.58,0.1803092277927775
2023-10-07,2023,10,North America,Technology,Accessories,Corporate,4,0.15,1369.98,137.41,0.1003007343172893
2022-02-09,2022,2,Asia Pacific,Office Supplies,Art,Consumer,1,0.1,32.53,1.89,0.058100215185982164
2024-06-10,2024,6,Europe,Office Supplies,Art,Corporate,3,0.0,260.04,43.62,0.16774342408860174
2023-04-17,2023,4,Europe,Technology,Phones,Corporate,6,0.3,3090.11,187.49,0.0606742154810023
2024-09-15,2024,9,Asia Pacific,Technology,Phones,Consumer,1,0.4,496.57,0.01,2.0138147693175184e-05
2023-04-08,2023,4,Middle East & Africa,Technology,Laptops,Corporate,4,0.15,1579.87,235.3,0.14893630488584506
2024-06-02,2024,6,Europe,Office Supplies,Storage,Corporate,1,0.0,144.93,12.65,0.08728351618022494
2023-05-04,2023,5,North America,Furniture,Bookcases,Consumer,7,0.1,2477.83,121.15,0.048893588341411644
2023-09-03,2023,9,Asia Pacific,Technology,Copiers,Corporate,4,0.0,1084.3,327.28,0.3018352854376095
2024-01-09,2024,1,Europe,Furniture,Chairs,Home Office,2,0.0,805.9,61.55,0.07637423998014642
2022-10-19,2022,10,North America,Office Supplies,Paper,Consumer,2,0.1,176.25,12.71,0.07211347517730497
2022-06-01,2022,6,Latin America,Technology,Laptops,Consumer,3,0.1,1531.82,256.88,0.1676959433876043
2023-02-01,2023,2,North America,Office Supplies,Art,Corporate,3,0.1,91.33,18.96,0.20759881747509035
2024-06-18,2024,6,North America,Office Supplies,Paper,Consumer,4,0.15,226.68,17.87,0.07883359802364567
2022-01-02,2022,1,Asia Pacific,Office Supplies,Paper,Corporate,3,0.2,130.52,7.98,0.061140055163959546
2022-11-03,2022,11,Asia Pacific,Office Supplies,Paper,Consumer,8,0.2,1524.56,-71.79,-0.04708899616938658
2024-02-15,2024,2,Asia Pacific,Office Supplies,Storage,Home Office,1,0.2,75.33,-5.08,-0.06743661223947962
2023-10-02,2023,10,North America,Office Supplies,Art,Home Office,1,0.1,51.61,2.82,0.054640573532261184
2022-03-10,2022,3,Europe,Office Supplies,Art,Home Office,2,0.1,120.13,2.75,0.02289186714392741
2021-06-08,2021,6,North America,Technology,Accessories,Home Office,1,0.0,293.11,78.01,0.2661458155641227
2024-03-24,2024,3,North America,Technology,Accessories,Consumer,3,0.0,3825.97,936.88,0.24487384898470194
2021-03-21,2021,3,Latin America,Office Supplies,Binders,Consumer,2,0.4,163.66,-16.83,-0.10283514603446169
2022-06-22,2022,6,Latin America,Office Supplies,Art,Consumer,3,0.2,128.48,1.41,0.010974470734744708
2022-09-12,2022,9,North America,Furniture,Furnishings,Consumer,3,0.0,733.3,66.83,0.09113596072548752
